Volatility,Return,Sharpe
0.1822416038216841,0.18582420507967723,0.7452974635395309
0.1930630142006738,0.19364874503778598,0.744051084214786
0.16789821172585606,0.17296605142538848,0.7323845213203775
0.17108040505481303,0.17467671999277964,0.7287609586430079
0.17510375056221955,0.19263609871229478,0.8145804887349454
0.18381883765842588,0.16989864806322652,0.6522652933211528
0.20505513624513977,0.1734798796338705,0.6021789158514541
0.18887875575099305,0.20073903374912858,0.798072992114869
0.1800528677869746,0.20204819978721558,0.8444641935229151
0.18710611577386424,0.179431327059462,0.6917535887276512
0.18678061351196434,0.17202252427087417,0.6532933047843209
0.17810364962289874,0.16721285686536486,0.6581159741169887
0.17627329388405194,0.19283639591851054,0.8103121736209495
0.17725411010587583,0.1805091488993544,0.7362827796850513
0.18349816849269115,0.1674891202112675,0.6402740756289736
0.18217397897860743,0.18308737734047797,0.7305509715858287
0.16827935395586305,0.16485406477874412,0.682520238394001
0.19142918904455106,0.20233690323130699,0.7957872255095529
0.17612504826228284,0.1623746111780082,0.6380387814608945
0.18297037303146002,0.15664002417688658,0.5828267298692714
0.17539182955797614,0.1855092361883097,0.7726086017223329
0.18633123127900822,0.19604967382721783,0.7838174675533932
0.1827299701613769,0.16548482811559925,0.6319971924343308
0.17132766793842238,0.18586512181449794,0.7930133144830397
0.18915745015834243,0.17967417293901916,0.6855356362145387
0.1929927080787679,0.1772843263336655,0.659529199837518
0.18246754037662116,0.19469261214131398,0.7929772706020037
0.17720447867544778,0.15998170835313924,0.6206485816567431
0.18602328362331302,0.1617607885463532,0.6007892472894021
0.17847158634420318,0.20092150469726197,0.8456332337753322
0.19133613922676945,0.18155958251309207,0.687583553450763
0.18901220368274585,0.1914468300775166,0.7483476057182686
0.1741503398548075,0.18739438691454965,0.7889412505832489
0.18778768852661143,0.17426274820054663,0.661719355382221
0.1695736298350629,0.17745634618379458,0.7516283416694328
0.18673522543210955,0.19474569831290836,0.7751386915776791
0.17748135780310953,0.20155776651743584,0.8539362578325987
0.1628131574160733,0.17615721448780577,0.774858841201683
0.18702957877987447,0.17160773391045536,0.6502058909814595
0.1778668196573711,0.16122300597511177,0.6253162123737478
0.17393432604812703,0.169612435926011,0.6876873509885256
0.19826470249283848,0.1736046575528638,0.6234324920106671
0.17921889488584092,0.1887069572904759,0.7739527541380591
0.18217314978239413,0.1966151823572456,0.8048122488543314
0.16962650875808488,0.19422375594086955,0.8502430250837515
0.18022781681485425,0.1704066476132114,0.6680802649732123
0.18169112249548233,0.14642682096182716,0.5307183952491942
0.1868284689403518,0.1698345484972529,0.6414148185066599
0.1755159090987605,0.15922164383976603,0.6222891383498942
0.18290931903178254,0.17841181682579357,0.70205180088982
0.17094321083517686,0.17992048572440408,0.7600213257353237
0.19697566591185656,0.17861856249551758,0.6529667606407398
0.17385708037136682,0.18867970501654682,0.7976649827566441
0.18849490929772553,0.18275019286878288,0.7042640746286971
0.1938549523955909,0.16619355336351718,0.5993839823416341
0.18271473939550043,0.1923362406099041,0.7790079830495015
0.17118274816543833,0.1754973940297269,0.7331194023619765
0.1702800919003073,0.16362702551536668,0.667294833161654
0.1755525603494613,0.15825975212144883,0.6166799954722565
0.18291390873849547,0.17611567805709877,0.6894810729642282
0.171102834909286,0.16653090512477292,0.6810577112094863
0.1650807725284522,0.18415796667224743,0.8126807538965501
0.17612123629961043,0.1849974576470974,0.766503009423833
0.1737833094681203,0.1745984566637643,0.7169759687803695
0.19100252839250484,0.17171789685671535,0.6372580398861971
0.18557130436341804,0.16977054299479408,0.6454152133362092
0.18893862433231004,0.16733406831599065,0.6210168446533225
0.17104030829512482,0.1852621386550563,0.7908202458432526
0.20029417255967827,0.19650775168545484,0.7314628768932475
0.1890515448197215,0.21438521271180402,0.8695258897173299
0.1852310705291992,0.16466244138339517,0.6190238012219454
0.18042982565951693,0.1676131555968473,0.6518498544624831
0.1758802069396922,0.1755114475381433,0.7136189439507545
0.18784963200629268,0.17787377062131304,0.6807240943491946
0.18572510950735063,0.18146623305421655,0.7078538459497496
0.1725610039816329,0.19260858417325266,0.8264241681650837
0.17009013389803138,0.1848126205249719,0.792595181363028
0.18218303852331538,0.18089726888468113,0.7184931700869023
0.18541610004723022,0.1812456272517907,0.7078437482956391
0.17516300093930676,0.18752578498568018,0.7851303314524298
0.19643414713099222,0.16668741487841915,0.5940281594757865
0.17801550487529086,0.17085854737296727,0.6789214650579734
0.1841174440042634,0.18751610826744966,0.7468934245267133
0.18110138566409514,0.1802232472283276,0.719062677244581
0.18668024816653936,0.16630919263155453,0.6230396293870035
0.19222008058824439,0.19978376695763608,0.7792305907856143
0.18570200118139174,0.1839806108091688,0.7214817824084617
0.17960568292371512,0.18884301629340508,0.7730435587184432
0.18606950399641714,0.17908601223129572,0.6937515791614156
0.17827458533816026,0.17903058111292666,0.7237744004181802
0.170037913780373,0.18335781057588044,0.7842827967657265
0.18614574086761548,0.171971343134202,0.6552464889376465
0.18125509733864975,0.18265086232980338,0.7318462447539549
0.17371482683267175,0.21356161604681712,0.9415524226056158
0.18657477117829135,0.1770190918170798,0.6807945737513462
0.18866798284573194,0.1637435791548848,0.6028769557995934
0.19214389270405405,0.1649456500784967,0.5982269249407762
0.18416602654093953,0.20986505455355373,0.8680485622467193
0.17625180561611986,0.15686769731652372,0.6063353333768609
0.18277285539225807,0.17218912583293952,0.6685299388177924
0.1724260044698089,0.1633764243702936,0.6575366907034336
0.17538803188145527,0.18989074947613654,0.7976071569734512
0.18950880468583986,0.18761896793889088,0.7261877260374795
